id,pair
9b996d7919ff,pt-BR>de-DE
9b9add8a3990,de-DE>it-IT
9b9cee236bb8,de-DE>fr-FR
9ba1c95668a2,fr-FR>it-IT
9ba83f33bf75,fr-FR>ja-JP
9ba90f5ba018,de-DE>it-IT
9bb260225061,pt-BR>fr-FR
9bb61878913f,de-DE>es-419
9bba8f9c713a,de-DE>it-IT
9bbc10545a7c,it-IT>ru-RU
9bbc197b7380,ja-JP>de-DE
9bc287b7322a,ru-RU>fr-FR
9bc4f1fd17d5,it-IT>fr-FR
9bc83c3e6405,fr-FR>pt-BR
9bdb60904424,fr-FR>ja-JP
9bdb9c1ed785,fr-FR>ja-JP
9bdbbe11c731,de-DE>it-IT
9bdc0fcb86b9,es-419>it-IT
9be3f84dc0bd,ja-JP>ru-RU
9be78aa6ca3a,pt-BR>fr-FR
9be945585c6d,de-DE>es-419
9beb00d373a9,fr-FR>ja-JP
9bec045cfd52,pt-BR>ja-JP
9bf57dc8f5fa,de-DE>es-419
9bfe3e99b7cb,fr-FR>de-DE
9c0035163122,fr-FR>it-IT
9c01cd60f7ba,ja-JP>de-DE
9c02c45a8fba,it-IT>fr-FR
9c05d0681f8b,fr-FR>pt-BR
9c06cee9a530,ja-JP>de-DE
9c06dfb0d297,es-419>ru-RU
9c0c0e9c6bc5,fr-FR>de-DE
9c1271f180ec,de-DE>it-IT
9c12e6c7ba43,fr-FR>ja-JP
9c1416b2fe35,it-IT>de-DE
9c1585af9161,fr-FR>ja-JP
9c1b11e69fc6,ja-JP>de-DE
9c1fd51c186e,pt-BR>ru-RU
9c205d29c126,de-DE>es-419
9c217c0201bc,it-IT>es-419
9c2784272b5b,de-DE>it-IT
9c27ccb2e745,ja-JP>es-419
9c2add05516e,es-419>pt-BR
9c2df25c8e69,it-IT>ja-JP
9c2e7d337eb9,ja-JP>it-IT
9c2f8856f50d,de-DE>fr-FR
9c3309fb83bf,fr-FR>de-DE
9c36a0d18951,de-DE>fr-FR
9c36f9db1f15,ja-JP>de-DE
9c36ff7b1850,ja-JP>de-DE
9c3a274c11a5,ja-JP>de-DE
9c3aa769b841,de-DE>it-IT
9c3c9d186c4a,pt-BR>ja-JP
9c3dec3747eb,es-419>ja-JP
9c437bf45a7a,it-IT>fr-FR
9c43817cbeee,pt-BR>ru-RU
9c44534f8ba8,de-DE>it-IT
9c463288a628,es-419>pt-BR
9c47555aac5b,es-419>pt-BR
9c4880bb3cc7,ru-RU>pt-BR
9c4b1d3fc539,it-IT>de-DE
9c52763163ae,it-IT>ja-JP
9c5437157f21,ja-JP>it-IT
9c558febd55d,de-DE>fr-FR
9c577c0674b0,it-IT>es-419
9c62509fb367,de-DE>fr-FR
9c630a633181,fr-FR>it-IT
9c6acc0e784e,pt-BR>ja-JP
9c6c20fbff73,de-DE>pt-BR
9c706d8e2e7b,de-DE>ru-RU
9c710e5130ab,ja-JP>de-DE
9c7322806c27,de-DE>fr-FR
9c7cb666357f,de-DE>pt-BR
9c7ebd9fde0c,de-DE>pt-BR
9c7fbc48123c,it-IT>es-419
9c823faa2572,fr-FR>es-419
9c8411b91f2a,fr-FR>ja-JP
9c85bf9eb0a2,de-DE>es-419
9c8681e4db8d,pt-BR>es-419
9c87b4b3bbe3,ja-JP>it-IT
9c8a8c1d8fe5,ja-JP>de-DE
9c8da3edc000,es-419>fr-FR
9c8dc19b14b4,fr-FR>ja-JP
9c9c152ad4c2,es-419>pt-BR
9c9fb2652581,ja-JP>es-419
9ca0323f5cf2,de-DE>es-419
9ca41a8780f6,de-DE>pt-BR
9ca8df719e89,de-DE>fr-FR
9caab6a2a6b7,fr-FR>de-DE
9cadbb13d2ae,it-IT>de-DE
9cb54d65a29a,de-DE>pt-BR
9cb9c5b366d5,es-419>fr-FR
9cc0cc71aadd,es-419>it-IT
9cc5d4b5349b,es-419>fr-FR
9ccf4b79205c,ja-JP>de-DE
9cd142a0e537,fr-FR>ja-JP
9cd6acdbb3da,fr-FR>es-419
9cd996be512d,fr-FR>es-419
9cddecfa4cb3,ja-JP>de-DE
9cdec0ee877a,it-IT>de-DE
9ce0f943b25d,de-DE>es-419
9ce3ab99f2d5,it-IT>de-DE
9ce65bf8e734,fr-FR>ja-JP
9ce663913aed,pt-BR>de-DE
9ce879ac7f99,de-DE>fr-FR
9ce88b3743ec,ja-JP>it-IT
9cebaf35ebf7,ja-JP>es-419
9cebf76039a9,fr-FR>ja-JP
9cec8c937af3,es-419>ja-JP
9cef7a2b38a0,it-IT>de-DE
9cf08c7f4c00,es-419>fr-FR
9cf11e7d1625,it-IT>ja-JP
9cfadfd67749,de-DE>fr-FR
9cfc77a767f1,ja-JP>de-DE
9d02e4ebdc30,fr-FR>de-DE
9d035c0a1957,fr-FR>pt-BR
9d064d5d6339,es-419>pt-BR
9d069e30af09,de-DE>pt-BR
9d0764baf8bc,ja-JP>es-419
9d0c59cc8a43,it-IT>es-419
9d0cd6697fc7,pt-BR>de-DE
9d0ed15aebe4,ru-RU>ja-JP
9d0f89f8c7c5,ru-RU>fr-FR
9d11d5510337,ja-JP>de-DE
9d147f5508ea,ja-JP>it-IT
9d17662f98a5,es-419>it-IT
9d18957d52bb,fr-FR>it-IT
9d1b3814c727,es-419>fr-FR
9d1fe8cc0ce3,fr-FR>de-DE
9d203951f6dd,es-419>fr-FR
9d223fc990b2,fr-FR>ja-JP
9d24b65bf7d9,es-419>it-IT
9d343ba10b71,de-DE>pt-BR
9d34d9fe2ffe,fr-FR>es-419
9d378665b511,de-DE>pt-BR
9d3845db35d0,de-DE>ru-RU
9d3cffe32070,pt-BR>ja-JP
9d3df429e4fe,es-419>pt-BR
9d406bdbb160,it-IT>ja-JP
9d4bf982476a,es-419>fr-FR
9d4d0357945a,it-IT>ja-JP
9d4e8f829ceb,ja-JP>de-DE
9d51065dcf39,de-DE>fr-FR
9d5919a22593,ja-JP>it-IT
9d608b77d4de,it-IT>de-DE
9d675e58ef0a,fr-FR>it-IT
9d6bb843506c,es-419>ja-JP
9d6df36b6260,ja-JP>pt-BR
9d78df4667fc,pt-BR>ja-JP
9d7a6dbd5c98,it-IT>ru-RU
9d7c2dcce917,pt-BR>fr-FR
9d7c9c6ad520,it-IT>de-DE
9d7cfe703a63,ja-JP>es-419
9d87929c481d,de-DE>fr-FR
9d87ba511402,fr-FR>it-IT
9d892bbf20f6,es-419>pt-BR
9d89dc341ae2,de-DE>ru-RU
9d8bd3ad1d0d,pt-BR>es-419
9d8db3911442,de-DE>fr-FR
9d9193696f4f,ru-RU>ja-JP
9d92147f2291,de-DE>fr-FR
9d971ee7d994,pt-BR>de-DE
9d9836d2a126,ja-JP>de-DE
9d983c7dd48d,es-419>it-IT
9d9bddbde604,de-DE>pt-BR
9d9c0de2b37b,pt-BR>ja-JP
9d9e6ba26ea1,de-DE>it-IT
9da2036afcc6,es-419>ja-JP
9da69bdf1ca4,fr-FR>es-419
9da6f7c32902,es-419>it-IT
9da918217165,de-DE>es-419
9db56b1d35ec,pt-BR>es-419
9db5fb90ee54,de-DE>es-419
9dbb1d1cc597,pt-BR>ja-JP
9dbc8cd4d93a,it-IT>de-DE
9dc3a0fd4548,de-DE>it-IT
9dc4201cd17f,fr-FR>de-DE
9dc59744f922,fr-FR>de-DE
9dc637e097f2,fr-FR>pt-BR
9dcaab60bd02,fr-FR>ja-JP
9dd13a12fc22,de-DE>ru-RU
9dd547ce635b,it-IT>fr-FR
9dde9bca70d0,it-IT>es-419
9de315c4c138,de-DE>pt-BR
9de420f7caef,ja-JP>ru-RU
9de5fed6ddc1,fr-FR>es-419
9de9704e703e,fr-FR>de-DE
9deaebd743ea,pt-BR>es-419
9deb0add831d,it-IT>de-DE
9decc94dc184,pt-BR>es-419
9dee8a1c80ed,fr-FR>es-419
9df17f178548,ja-JP>pt-BR
9df7bc5d9940,fr-FR>pt-BR
9df940bbd180,fr-FR>ja-JP
9df97ff0220f,pt-BR>de-DE
9dfa2565abff,pt-BR>ru-RU
9e02c3832b9e,es-419>fr-FR
9e066d14757b,it-IT>ru-RU
9e0b5b8273ed,ru-RU>pt-BR
9e0c2aa8d24d,de-DE>ru-RU
9e0dae9880e7,de-DE>it-IT
9e0ea90f7bf3,pt-BR>de-DE
9e0ffa94fe99,de-DE>fr-FR
9e12f6b9c988,pt-BR>de-DE
9e14623e9f64,de-DE>it-IT
9e14d4e3dad0,it-IT>ja-JP
9e172f639c6f,ja-JP>de-DE
9e1e8cd9cb51,fr-FR>de-DE
9e20c8b2339c,fr-FR>pt-BR
9e21570e4594,de-DE>it-IT
9e2207372d94,de-DE>fr-FR
9e241c3d8ce3,it-IT>ja-JP
9e29c3bff173,es-419>pt-BR
9e2b9be89bdf,fr-FR>pt-BR
9e33a069ca09,fr-FR>ja-JP
9e340add0470,ru-RU>fr-FR
9e34af215e0b,it-IT>ru-RU
9e3a0f9162b1,es-419>ru-RU
9e3dc60b1a9b,es-419>pt-BR
9e43d8159cd9,es-419>fr-FR
9e4617b90a21,de-DE>fr-FR
9e49ab6fc054,de-DE>es-419
9e4adad24ce5,de-DE>fr-FR
9e4ba294a03e,de-DE>pt-BR
9e4ed2b3e699,fr-FR>ja-JP
9e4faa16760c,es-419>pt-BR
9e4fbfb26e4b,de-DE>es-419
9e565bfefb6d,es-419>pt-BR
9e5af662b413,de-DE>pt-BR
9e5c64393b00,pt-BR>es-419
9e5eeecbcfa7,ja-JP>de-DE
9e5fffa7c391,ja-JP>de-DE
9e64b2b9394b,de-DE>fr-FR
9e65b845be16,it-IT>de-DE
9e67f09c06df,ja-JP>de-DE
9e688b0f1d42,es-419>pt-BR
9e6b9e0c784a,de-DE>fr-FR
9e6cc5971e63,es-419>fr-FR
9e6d1b1d6b5d,ja-JP>de-DE
9e75ef450390,pt-BR>fr-FR
9e7721c649d8,de-DE>ru-RU
9e7a225e5f0b,fr-FR>it-IT
9e7cc35acfe3,ja-JP>es-419
9e80a9a1fd67,pt-BR>fr-FR
9e80bd8a8506,fr-FR>de-DE
9e8389af01dc,ja-JP>de-DE
9e856ec613c2,fr-FR>it-IT
9e8847e8626f,es-419>ja-JP
9e8b0429a83d,de-DE>it-IT
9e8bcbde3e0b,de-DE>es-419
9e8cb0c1b1be,de-DE>it-IT
9e8d80a41310,pt-BR>es-419
9e94edbdaf8f,es-419>ja-JP
9e997ce8595c,de-DE>fr-FR
9e9abaee126d,it-IT>fr-FR
9e9bd23aefb0,ru-RU>ja-JP
9eaaf7b88fc7,ru-RU>de-DE
9eabfebdbd09,it-IT>de-DE
9eb0d1f69e63,es-419>pt-BR
9eb44d386884,fr-FR>ja-JP
9eba2e14e980,it-IT>ja-JP
9ebc0d9aaebe,es-419>pt-BR
9ebdb96bea59,es-419>fr-FR
9ebf8a3d034f,ja-JP>es-419
9ec0a70457ea,ru-RU>it-IT
9ec804cdd3f7,ja-JP>de-DE
9ec8714faecd,fr-FR>it-IT
9ec8d42e26a4,it-IT>fr-FR
9ecb90d2a5d0,de-DE>fr-FR
9eccb952f187,ja-JP>it-IT
9ecd5833f7af,ja-JP>it-IT
9ed32ee9050c,de-DE>pt-BR
9ed6dadcffcb,fr-FR>es-419
9eddcce9d383,es-419>ja-JP
9ee5927ee89d,ru-RU>pt-BR
9ee9c694120f,fr-FR>es-419
9eee35432ba0,ru-RU>ja-JP
9eeea9cdb74f,es-419>ja-JP
9eefadb3a9a0,fr-FR>de-DE
9ef1d1b1ec2f,es-419>it-IT
9ef2ab731651,pt-BR>es-419
9ef77dfd1395,pt-BR>es-419
9ef829593877,it-IT>de-DE
9efa98ca070c,it-IT>fr-FR
9efbea55fdd4,it-IT>de-DE
9efc7b7ed552,de-DE>it-IT
9f029fe4e664,ru-RU>fr-FR
9f064a099d4f,fr-FR>es-419
9f0d250619f2,fr-FR>de-DE
9f0eaa690bf3,es-419>ja-JP
9f13b6ffc2e7,es-419>fr-FR
9f16de51af6c,ja-JP>de-DE
9f1775836aae,es-419>ja-JP
9f1807383cf0,ja-JP>de-DE
9f1ea2118767,ja-JP>de-DE
9f1f76e3fcd3,es-419>it-IT
9f1fa5135352,pt-BR>ja-JP
9f26c1651de4,es-419>it-IT
9f2b0bdf7d54,it-IT>de-DE
9f2e2e3ab511,it-IT>ja-JP
9f2e446f81b4,es-419>ja-JP
9f308bbfd872,ru-RU>de-DE
9f31702fd792,es-419>pt-BR
9f37ae15e999,ru-RU>de-DE
9f37e94a4898,es-419>pt-BR
9f398e349b03,pt-BR>de-DE
9f3a35e87993,fr-FR>de-DE
9f3ac5d19fb0,ja-JP>de-DE
9f3b82295507,de-DE>es-419
9f3bced042c8,de-DE>it-IT
9f3eb2c31ba5,fr-FR>it-IT
9f3f72a41166,de-DE>pt-BR
9f40ee813a8c,ja-JP>es-419
9f41bc18251b,fr-FR>es-419
9f421c100479,de-DE>fr-FR
9f42f1c86952,it-IT>ru-RU
9f48c9cc427f,es-419>it-IT
9f4eb1c33578,pt-BR>de-DE
9f4fd0483301,es-419>ja-JP
9f51d20a2dcf,pt-BR>es-419
9f5912e5257d,pt-BR>es-419
9f597f361407,es-419>pt-BR
9f5e40cc291d,fr-FR>it-IT
9f5f64eb0ae0,pt-BR>es-419
9f64bfe8ebaa,ja-JP>de-DE
9f68864006b4,ja-JP>it-IT
9f6d0a2fc759,fr-FR>it-IT
9f730547874e,ja-JP>it-IT
9f745d97ff02,pt-BR>de-DE
9f763c36fc99,pt-BR>es-419
9f7bd5d0455d,fr-FR>pt-BR
9f7ef8122d86,de-DE>es-419
9f80e13565f9,ja-JP>pt-BR
9f81f518ac26,it-IT>de-DE
9f82cb432d95,es-419>fr-FR
9f82d7329a90,fr-FR>it-IT
9f84e1430b08,pt-BR>es-419
9f88485585df,de-DE>it-IT
9f8bbbffc9d6,ja-JP>it-IT
9f8c6e025a2a,fr-FR>es-419
9f8e010a70c9,fr-FR>de-DE
9f8f95568d0c,de-DE>ru-RU
9f90089038d7,fr-FR>es-419
9f9314701bda,pt-BR>ja-JP
9f93cbbe9089,fr-FR>pt-BR
9f958d6d2e52,de-DE>pt-BR
9f9761876970,de-DE>es-419
9f97cda90e35,de-DE>fr-FR
9f98b9f8a115,de-DE>it-IT
9f9d9162ff96,fr-FR>ja-JP
9fa247ae3b4a,es-419>pt-BR
9fa605e12b73,pt-BR>es-419
9fa6dad659a4,fr-FR>pt-BR
9fb1f37a3a4b,it-IT>ja-JP
9fb78af5465a,de-DE>ru-RU
9fbb170e7191,it-IT>es-419
9fbb27c4d8eb,es-419>fr-FR
9fc09171d4cb,it-IT>fr-FR
9fc2f632ff6d,fr-FR>pt-BR
9fcbc3b0f477,fr-FR>it-IT
9fcc39a7bdc9,it-IT>fr-FR
9fce117c8df6,pt-BR>es-419
9fd25597c03b,pt-BR>es-419
9fd809f423ec,it-IT>fr-FR
9fd9dff3117f,fr-FR>de-DE
9fd9f406fcb6,de-DE>es-419
9fdd640ba25f,it-IT>ja-JP
9fdda51ad112,es-419>it-IT
9fde30f2aa08,de-DE>it-IT
9fe16f32cc62,ja-JP>es-419
9fe28b69bb19,de-DE>es-419
9fe65c0d631e,it-IT>es-419
9fe66c4d079c,it-IT>de-DE
9fe8417d0da8,fr-FR>it-IT
9fec187ad1ef,es-419>it-IT
9fedee88755e,fr-FR>ja-JP
9ff254e2064c,es-419>pt-BR
9ff2ca453a77,it-IT>ja-JP
9ff71f1f2787,pt-BR>de-DE
9ffbc87d4459,es-419>ja-JP
9ffbded5f518,de-DE>pt-BR
9ffc541a32c9,fr-FR>ja-JP
9ffc95f2f832,fr-FR>it-IT
9ffdefc297f9,fr-FR>ja-JP
9fffb8d4c521,ja-JP>ru-RU
a000e865e2af,de-DE>pt-BR
a00191d33f01,it-IT>es-419
a003d925d117,it-IT>ja-JP
a005f818fec1,fr-FR>de-DE
a00c90880b19,fr-FR>es-419
a00e7392e1eb,ru-RU>fr-FR
a015cd4da120,es-419>fr-FR
a01ab6a1f892,pt-BR>ja-JP
a01cc57cc3e7,fr-FR>ja-JP
a01ccce7cb4f,it-IT>fr-FR
a01d25dac43d,es-419>fr-FR
a01e597e09ea,pt-BR>fr-FR
a02077587bcf,ja-JP>pt-BR
a02989dfdf76,es-419>ru-RU
a02c139c5fc7,fr-FR>de-DE
a02c45c071bc,es-419>ja-JP
a02c6d8c0527,it-IT>de-DE
a02f6b9d2d3a,fr-FR>it-IT
a0309feb8979,it-IT>fr-FR
a032db48e3ab,fr-FR>de-DE
a033379d24dc,pt-BR>fr-FR
a0347d2d457e,fr-FR>es-419
a036e25ac360,ja-JP>de-DE
a038697b62fb,es-419>pt-BR
a03bc29c990f,pt-BR>de-DE
a0404aa0683e,pt-BR>fr-FR
a040a0b23ceb,ja-JP>es-419
a042a6c83512,fr-FR>de-DE
a047bd512f5b,pt-BR>fr-FR
a048821a9f5b,ja-JP>de-DE
a04af57aec02,ja-JP>it-IT
a04b9a391712,ja-JP>de-DE
a04d31e20fed,ja-JP>de-DE
a051d0ef3fcb,es-419>fr-FR
a056825170c1,it-IT>es-419
a058251f6e69,de-DE>es-419
a058664c0875,es-419>fr-FR
a0592d65a14a,de-DE>fr-FR
a062078048c0,de-DE>fr-FR
a062e9646b8a,fr-FR>pt-BR
a0651f3d914b,pt-BR>fr-FR
a06a7615088c,es-419>pt-BR
a06b58dd0762,fr-FR>de-DE
a06b85b1c528,it-IT>fr-FR
a06bdadc6089,ja-JP>pt-BR
a06cd3bb4f11,de-DE>fr-FR
a06cfdb7eb83,fr-FR>de-DE
a070c561e01f,ja-JP>es-419
a0727d064658,ja-JP>de-DE
a072e35e07da,fr-FR>ja-JP
a0759e01cec1,pt-BR>de-DE
a079fe2c5620,ja-JP>de-DE
a07be61b262e,ja-JP>de-DE
a07d52903d50,de-DE>fr-FR
a08268757801,fr-FR>de-DE
a08432a73632,it-IT>es-419
a086e8983047,es-419>ru-RU
a0875fd0e787,ja-JP>de-DE
a0887c16e371,es-419>ja-JP
a08932cf7ce0,ru-RU>de-DE
a08a482bd300,it-IT>fr-FR
a08ade2a4ad0,pt-BR>es-419
a08bedd05282,ja-JP>it-IT
a090f300f62d,de-DE>it-IT
a093d54ed6c4,de-DE>pt-BR
a09a17936a85,de-DE>ru-RU
a09a87644c74,es-419>it-IT
a09b4c48d5e6,es-419>pt-BR
a09fd29282be,ru-RU>pt-BR
a0a065ee2e07,it-IT>fr-FR
a0a3bc1cdbd5,de-DE>fr-FR
a0a6d60cba0f,de-DE>it-IT
a0a95a33803e,ja-JP>es-419
a0aa42ea57d7,it-IT>fr-FR
a0b4333e2309,es-419>pt-BR
a0b56a62efeb,it-IT>de-DE
a0b5b4f8112f,de-DE>es-419
a0b64ccdb754,fr-FR>it-IT
a0b78bd0ee04,de-DE>es-419
a0c6485c7913,es-419>pt-BR
a0ca323b4656,fr-FR>ja-JP
a0cb41dbb7c0,es-419>pt-BR
a0cbd362d25a,ja-JP>es-419
a0dc367add84,es-419>it-IT
a0dde65e99ec,de-DE>fr-FR
a0e1a8299540,it-IT>fr-FR
a0e2fd486d81,pt-BR>fr-FR
a0e3effa9ccf,es-419>fr-FR
a0e706efbd68,fr-FR>ja-JP
a0e95e1c7db7,es-419>pt-BR
a0eb68d3c324,fr-FR>de-DE
a0eb6d20dbea,de-DE>it-IT
a0f02ee0bd5d,ja-JP>es-419
a0f4c9147c56,de-DE>it-IT
a0f6c4281f4f,ja-JP>it-IT
a0f6e75ab9cf,de-DE>pt-BR
a0feff2efa54,fr-FR>ja-JP
a0ff884f11b7,es-419>ja-JP
a10381245d22,it-IT>ru-RU
a104637585b7,de-DE>ru-RU
a105b5f8d988,it-IT>ja-JP
a1062a71b6dd,fr-FR>es-419
a1106da1191c,ru-RU>ja-JP
a110fd217fb0,fr-FR>ja-JP
a1118c23842a,fr-FR>pt-BR
a112272ffe63,ja-JP>pt-BR
a1123522ee67,ru-RU>ja-JP
a114a0d1883c,ja-JP>pt-BR
a116e1725a19,fr-FR>es-419
a118f03c869a,es-419>it-IT
a11d2d1745b4,fr-FR>pt-BR
a1227cbaf3ec,es-419>it-IT
a12c0427af24,ja-JP>de-DE
a12c53a37c3c,de-DE>it-IT
a12e23c9063a,es-419>fr-FR
a130352a2d60,de-DE>es-419
a13060f6a749,es-419>it-IT
a13086baea20,de-DE>es-419
a137ffce0b1b,ru-RU>de-DE
a141b9f1b671,de-DE>it-IT
a143119dbe14,de-DE>fr-FR
a14bbec8211c,de-DE>it-IT
a14db053951d,ja-JP>pt-BR
a1504611511b,it-IT>de-DE
a151afd267bd,de-DE>ru-RU
a15260a73a51,es-419>fr-FR
a15604ce08ab,pt-BR>ru-RU
a158ab8b3935,es-419>fr-FR
a15dfbc732e6,es-419>fr-FR
a16337fe7355,pt-BR>ja-JP
a169326b5ef8,pt-BR>de-DE
a16b80f42e18,de-DE>ru-RU
a16cd27737e7,pt-BR>es-419
a16d62362c6c,es-419>fr-FR
a179f4b76f4b,fr-FR>de-DE
a17ccdf29b08,fr-FR>ja-JP
a17cf37be393,pt-BR>ja-JP
a17d57787828,ru-RU>ja-JP
a17d7684de56,es-419>pt-BR
a17f50022bd2,ja-JP>de-DE
a181ee88873a,fr-FR>es-419
a1822ecb3509,fr-FR>it-IT
a183ebdecc0d,ru-RU>de-DE
a1850b169047,de-DE>it-IT
a185b6a892d6,pt-BR>es-419
a185cd29ab7d,fr-FR>it-IT
a18d5e0bc5e5,pt-BR>de-DE
a18e4b9ffe6c,ja-JP>de-DE
a18eeda32fc2,pt-BR>es-419
a18f406ce105,fr-FR>es-419
a1926d9641f9,de-DE>ru-RU
a19588e8976e,es-419>fr-FR
a19623af8603,es-419>ja-JP
a197d187862f,es-419>it-IT
a197dfcec61c,fr-FR>de-DE
a19dbc0cf8e9,fr-FR>it-IT
a1a05965a0cc,pt-BR>de-DE
a1a4d1a54788,pt-BR>fr-FR
a1a529326352,fr-FR>ja-JP
a1a537f24f07,fr-FR>it-IT
a1a62af3044e,fr-FR>es-419
a1aa18ae5b9c,pt-BR>fr-FR
a1afc63f9446,pt-BR>fr-FR
a1afd7c07de9,de-DE>fr-FR
a1b699452f34,de-DE>it-IT
a1b6a0ea68f9,pt-BR>fr-FR
a1b8f18fdc72,pt-BR>es-419
a1bd2ecc0076,ja-JP>es-419
a1bdca4a6b76,fr-FR>pt-BR
a1ca985573c5,ja-JP>es-419
a1cce238791c,it-IT>ja-JP
a1d435252f0c,pt-BR>es-419
a1d6b5f9a557,ja-JP>de-DE
a1d841b8e3db,de-DE>es-419
a1db93e9e6be,ja-JP>de-DE
a1dc2c6eb498,fr-FR>es-419
a1df50f2dde1,it-IT>fr-FR
a1e191bc8c15,ja-JP>de-DE
a1e26ce365c9,it-IT>ja-JP
a1e976bee682,pt-BR>fr-FR
a1e9c1d98dca,es-419>ru-RU
a1ed649d4c1a,es-419>ja-JP
a1f037ba7359,es-419>pt-BR
a1f0f124b3c8,ja-JP>pt-BR
a1f33154f1b7,es-419>pt-BR
a1f81f334863,de-DE>it-IT
a1f995861085,es-419>fr-FR
a1fac1058ee5,pt-BR>fr-FR
a1fd5c5394f0,ru-RU>fr-FR
a201d7c21e08,fr-FR>pt-BR
a203f3eb604d,pt-BR>ja-JP
a20a1088b4e2,pt-BR>es-419
a20d5bd1c7a7,pt-BR>fr-FR
a210e3989c41,it-IT>ja-JP
a214cfb80497,es-419>pt-BR
a215621c8316,de-DE>it-IT
a2159688d7d3,fr-FR>pt-BR
a21832f3e1c9,es-419>fr-FR
a219efdfba16,es-419>ja-JP
a21afee5afbe,pt-BR>fr-FR
a21e6613383a,ru-RU>pt-BR
a221e5d0a721,ja-JP>de-DE
a222b37615e7,pt-BR>fr-FR
a2237af50664,ja-JP>de-DE
a22824495492,ja-JP>de-DE
a22c9888e58d,es-419>fr-FR
a22d64c9b6dc,es-419>it-IT
a22e027310b4,de-DE>ru-RU
a22f628e84f3,pt-BR>ja-JP
a2386c76de8f,es-419>pt-BR
a23e7561c196,de-DE>it-IT
a23ff10e9ad3,fr-FR>ja-JP
a2402e1e0642,fr-FR>pt-BR
a2491cf6a578,it-IT>de-DE
a24ced56b57c,ja-JP>de-DE
a24f6a80967d,es-419>pt-BR
a24ffcbb8990,pt-BR>ja-JP
a25403ba8df4,pt-BR>de-DE
a254b61ce3ea,de-DE>es-419
a254f1254226,es-419>it-IT
a2561a13d12d,es-419>pt-BR
a259f23928f9,de-DE>fr-FR
a263f60d89a4,de-DE>es-419
a264b98ae2e3,ja-JP>it-IT
a2660fde5ac3,pt-BR>es-419
a26737e431e9,fr-FR>pt-BR
a26739231b7e,de-DE>es-419
a26ac9c8ff89,de-DE>es-419
a2760da012e2,it-IT>ja-JP
a277327266b3,ja-JP>pt-BR
a2787934fbd9,it-IT>es-419
a278b8e8f3d8,it-IT>fr-FR
a27f27139896,es-419>pt-BR
a27ffb0f59e0,de-DE>fr-FR
a2866990fbaf,ja-JP>es-419
a286e3846ab9,fr-FR>de-DE
a28b6c07ddc2,it-IT>fr-FR
a28cb6473331,ja-JP>de-DE
a28cf7a1004a,es-419>ja-JP
a28dba351cbb,de-DE>es-419
a2930c21b424,fr-FR>de-DE
a2938d8b986c,pt-BR>de-DE
a294eb7a60bf,fr-FR>es-419
a29879c31cfa,ja-JP>ru-RU
a29e232a93fb,pt-BR>fr-FR
a29e35a803fb,de-DE>fr-FR
a29ef177b146,pt-BR>ja-JP
a2a3bfa46cd8,pt-BR>fr-FR
a2a407715362,ja-JP>pt-BR
a2a53cacad17,fr-FR>ja-JP
a2a5dcdb5a66,ja-JP>ru-RU
a2ab56df90ee,es-419>pt-BR
a2ac3d87cdf7,pt-BR>fr-FR
a2adbcd6859d,es-419>ja-JP
a2afab195570,de-DE>es-419
a2b02f412daf,pt-BR>fr-FR
a2b0ee0a4376,ja-JP>es-419
a2b13f7a5715,it-IT>es-419
a2b3166f2205,fr-FR>ja-JP
a2b668bbe521,de-DE>pt-BR
a2b6a1c0a915,fr-FR>es-419
a2b8978df3cb,de-DE>it-IT
a2b94808d0d0,de-DE>it-IT
a2bb5b25e1da,ja-JP>es-419
a2bc1fc59359,fr-FR>es-419
a2c2b2970654,pt-BR>es-419
a2c5f5a9db2d,pt-BR>fr-FR
a2cb7bc2445d,fr-FR>it-IT
a2d05d3ab08a,es-419>fr-FR
a2d133d5b558,fr-FR>de-DE
a2d4814b7e81,it-IT>de-DE
a2d712e385f9,ru-RU>de-DE
a2e225406355,es-419>it-IT
a2f2a97444cf,it-IT>de-DE
a2f4c30657da,pt-BR>es-419
a3006a2bf712,es-419>ja-JP
a30856b2e632,de-DE>it-IT
a30b57957284,fr-FR>es-419
a30e3f4679dd,es-419>pt-BR
a30fe98466c2,pt-BR>es-419
a31153842239,fr-FR>pt-BR
a3131d2e5467,it-IT>de-DE
a31543924550,pt-BR>fr-FR
a317cf2b9789,es-419>it-IT
a31cc7481eb0,fr-FR>pt-BR
a31d03e0fe33,es-419>ru-RU
a31f9aa28c7e,ru-RU>de-DE
a32051a91c39,fr-FR>pt-BR
a3217cb343ae,ja-JP>es-419
a324bee230c1,fr-FR>it-IT
a329831cf8af,fr-FR>pt-BR
a32b0654beac,es-419>pt-BR
a3316154e80f,ja-JP>ru-RU
a3328708247f,it-IT>es-419
a335b594621e,pt-BR>ja-JP
a3373e360e24,es-419>fr-FR
a337a910bdc5,ru-RU>fr-FR
a33bf81e12da,de-DE>pt-BR
a33eec6759ed,de-DE>es-419
a345a70cb9a4,fr-FR>pt-BR
a34b845e0ede,es-419>ja-JP
a352bdc26bd9,it-IT>ja-JP
a354cec1e607,ja-JP>de-DE
a356b500eb8c,ja-JP>it-IT
a357a6297aa0,fr-FR>ja-JP
a35881add8fc,ja-JP>it-IT
a35c3352975b,ja-JP>de-DE
a35d1980f3e7,de-DE>es-419
a35d9c99ab01,fr-FR>ja-JP
